Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
9.981000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
9.981000,ExampleOne,Insert,93,B,1,3409.00,GFD,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
9.981000,ExampleTwo,Cancel,125,B,-1,3408.00,GFD,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,ExampleTwo,Insert,127,B,1,3409.00,GFD,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,ExampleTwo,Insert,128,S,1,3410.00,GFD,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
9.981000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
9.981000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
9.981000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
9.981000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
10.125000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
10.125000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
10.125000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
10.125000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
10.125000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
10.125000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
10.269000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,96.66,38,-38,134.66,17.34,266.82,26,64
10.269000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,16.10,0,0,16.10,11.90,9.04,35,35
10.269000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,82.36,38,-38,120.36,15.64,254.82,21,59
10.358800,alexs_trader,Fill,83,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3326.30,38,-37,120.70,15.30,254.82,22,59
10.358800,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,83.20,37,-37,120.20,15.30,254.82,22,59
10.444841,ExampleOne,Fill,91,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3507.00,38,-39,97.00,17.00,266.82,26,65
10.444841,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,97.50,39,-39,97.50,17.00,266.82,26,65
10.444841,alexs_trader,Fill,82,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3493.54,37,-38,83.54,14.96,254.82,22,60
10.444841,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,84.04,38,-38,84.04,14.96,254.82,22,60
10.444841,ExampleTwo,Fill,128,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3426.44,0,-1,16.44,11.56,9.04,35,36
10.444841,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,16.94,1,-1,16.94,11.56,9.04,35,36
10.548000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,97.50,39,-39,58.50,17.00,266.82,26,65
10.548000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,16.94,1,-1,15.94,11.56,9.04,35,36
10.548000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,84.04,38,-38,46.04,14.96,254.82,22,60
10.548000,ExampleOne,Insert,94,S,1,3410.00,GFD,0.00,3410.00,3411.00,97.50,39,-39,58.50,17.00,266.82,26,65
10.548000,alexs_trader,Insert,84,B,1,3409.00,GFD,0.00,3410.00,3411.00,84.04,38,-38,46.04,14.96,254.82,22,60
